"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isProductPageReviewFromOtherCountry","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewImages/9","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value","variantAttributes/2/key","variantAttributes/2/value"
"United States",,"2019-08-27",,"allStars","https://www.amazon.com/Songs-About-Buildings-Deluxe-Blu-ray/dp/B0FB3Y7QHR/ref=zg_bsnr_c_music_d_sccl_14/132-8474279-2690144?pd_rd_w=b8wxt&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=0AZK4J24X53RJBQ01M5Z&pd_rd_wg=Ttbyb&pd_rd_r=f2a92114-58f8-44c7-b920-8d2fd4bb5aaa&pd_rd_i=B0FB3Y7QHR&psc=1","false","false","true","4",,,"B0FB3Y7QHR","B0FB3Y7QHR","4",,"Not they're best, not they're worse. Worth owning for a few times!","R1XQ2XO9QBICCK",,,,,,,,,,,,"Part of history","https://www.amazon.com/gp/customer-reviews/R1XQ2XO9QBICCK/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0FB3Y7QHR","Reviewed in the United States on August 27, 2019",,,"amzn1.account.AG5U67IUECTG6WAOJIHZZUNAQQDA","https://www.amazon.com/gp/profile/amzn1.account.AG5U67IUECTG6WAOJIHZZUNAQQDA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0FB3Y7QHR",,,,,,
"United States",,"2017-03-07",,"allStars","https://www.amazon.com/Songs-About-Buildings-Deluxe-Blu-ray/dp/B0FB3Y7QHR/ref=zg_bsnr_c_music_d_sccl_14/132-8474279-2690144?pd_rd_w=b8wxt&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=0AZK4J24X53RJBQ01M5Z&pd_rd_wg=Ttbyb&pd_rd_r=f2a92114-58f8-44c7-b920-8d2fd4bb5aaa&pd_rd_i=B0FB3Y7QHR&psc=1","false","false","true","5",,,"B0FB3Y7QHR","B0FB3Y7QHR","5",,"This album is prime Talking Heads for the late 70's, with the new edition of Brian Eno producing them for the first time. I feel that once Eno was on board, TH proceeded to do their best work. Warning Sign, Found a Job, Thank You For, I'm Not in Love, and Take Me to the River are some of my favorite songs by the group. Girls Just Want to be With, Artists Only, and With Our Love not so much. I'm still trying to discover the hidden intricacies of a song like The Big Country, which I am endlessly fascinated with. With it's faux-country sound, laid back ease, and lyrics about the decline of America's beauty through shopping malls, highways, and hamburger stands, it might be the secret hinge on which the entire history of TH, as well as the music of their time, turns. David Byrne rarely ever wrote a better song. Is it possible to imagine Dylan and the Band recording this back at Big Pink as an alternate slice of quirky Americana? Perhaps.If you like this album, ( and what's to say you won't?) then you would do well to get everything else that TH ever did, up to Stop Making Sense. After that, it's all downhill with Little Creatures, True Stories, and Naked. Unless you're a fan of David Byrne's solo work, in which case you should just get EVERYTHING by TH. But this album is essential, of course. Recommended big time.-------------------------PEACE","R1OSNU5YQLOP3H",,,,,,,,,,,"10 people found this helpful","An alternate slice of quirky Americana? Perhaps.","https://www.amazon.com/gp/customer-reviews/R1OSNU5YQLOP3H/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0FB3Y7QHR","Reviewed in the United States on March 7, 2017",,,"amzn1.account.AHPRREVTBVV262UFG5CYOAHHBOQQ","https://www.amazon.com/gp/profile/amzn1.account.AHPRREVTBVV262UFG5CYOAHHBOQQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0FB3Y7QHR",,,,,,
"United States",,"2024-09-27",,"allStars","https://www.amazon.com/Songs-About-Buildings-Deluxe-Blu-ray/dp/B0FB3Y7QHR/ref=zg_bsnr_c_music_d_sccl_14/132-8474279-2690144?pd_rd_w=b8wxt&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=0AZK4J24X53RJBQ01M5Z&pd_rd_wg=Ttbyb&pd_rd_r=f2a92114-58f8-44c7-b920-8d2fd4bb5aaa&pd_rd_i=B0FB3Y7QHR&psc=1","false","false","true","6",,,"B0FB3Y7QHR","B0FB3Y7QHR","5",,"All I got to say is, take me to the river!","R3PX4DWXK2OIL7",,,,,,,,,,,"One person found this helpful","One song makes this album","https://www.amazon.com/gp/customer-reviews/R3PX4DWXK2OIL7/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0FB3Y7QHR","Reviewed in the United States on September 27, 2024",,,"amzn1.account.AHFIQ46C5SLHRYLEY2WZYKLJTYQA","https://www.amazon.com/gp/profile/amzn1.account.AHFIQ46C5SLHRYLEY2WZYKLJTYQA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0FB3Y7QHR",,,,,,
"United States",,"2015-02-23",,"allStars","https://www.amazon.com/Songs-About-Buildings-Deluxe-Blu-ray/dp/B0FB3Y7QHR/ref=zg_bsnr_c_music_d_sccl_14/132-8474279-2690144?pd_rd_w=b8wxt&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=0AZK4J24X53RJBQ01M5Z&pd_rd_wg=Ttbyb&pd_rd_r=f2a92114-58f8-44c7-b920-8d2fd4bb5aaa&pd_rd_i=B0FB3Y7QHR&psc=1","false","false","true","7",,,"B0FB3Y7QHR","B0FB3Y7QHR","5",,"Talking Heads' second studio album, ""More Songs About Buildings & Food"" is nonstop fun - minus the silly album title. David Byrne really ""flexed"" his unique songwriting ability on tracks like ""Stay Hungry"" (a moody dance track), ""Warning Sign"" (love the cool bass solo, courtesy of Tina Weymouth), and the Bruce Springsteen-esque, ""The Big Country"". There's also a ultra-cool cover of Al Green's, ""Take Me To The River"". Brian Eno co-produced this album with the band. The results are stellar and timeless. Nothing on this records sounds dated. The music still sounds fresh and innovative especially on the classic, ""Found A Job"". Anyone who doesn't love that song must be crazy! The killer outro is legendary. I really like ""Thank You For Sending Me An Angel"" and ""The Good Thing"". Definitely 2 of the Talking Heads' most accomplished and beloved songs. ""With Our Love"" is also a standout. So fun and quirky. There really isn't one bad song in the bunch. Every track has so many layers and tempo changes. Nothing is stale or repetitive. ""The Girls Want to Be With The Girls"" and ""I'm Not In Love"" are mini-masterpieces. And finally, ""Artists Only"" is pure avant-garde. I don't think people of my generation have a clue how amazingly talented the Talking Heads were. Classic new-wave music. It doesn't get any better than this, folks. I highly recommend this album. It's THAT good! Enjoy.","R259Z54YFRAH0X",,,,,,,,,,,"4 people found this helpful","""Absolute trust keeps me going in the right direction...""","https://www.amazon.com/gp/customer-reviews/R259Z54YFRAH0X/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0FB3Y7QHR","Reviewed in the United States on February 23, 2015",,,"amzn1.account.AHGY2SJ2W22YN6N6BMXZ3DHWTDIQ","https://www.amazon.com/gp/profile/amzn1.account.AHGY2SJ2W22YN6N6BMXZ3DHWTDIQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0FB3Y7QHR",,,,,,
"Canada",,"2024-12-04",,"allStars","https://www.amazon.com/Songs-About-Buildings-Deluxe-Blu-ray/dp/B0FB3Y7QHR/ref=zg_bsnr_c_music_d_sccl_14/132-8474279-2690144?pd_rd_w=b8wxt&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=0AZK4J24X53RJBQ01M5Z&pd_rd_wg=Ttbyb&pd_rd_r=f2a92114-58f8-44c7-b920-8d2fd4bb5aaa&pd_rd_i=B0FB3Y7QHR&psc=1","false","true","true","1",,,"B0FB3Y7QHR","B0FB3Y7QHR","5",,"Awesome album with nice music !","R13CB0JII8V9QJ",,,,,,,,,,,,"Great classic new wave band !",,"Reviewed in Canada on December 4, 2024",,,,,"","B0FB3Y7QHR",,,,,,
"Italy",,"2024-06-21",,"allStars","https://www.amazon.com/Songs-About-Buildings-Deluxe-Blu-ray/dp/B0FB3Y7QHR/ref=zg_bsnr_c_music_d_sccl_14/132-8474279-2690144?pd_rd_w=b8wxt&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=0AZK4J24X53RJBQ01M5Z&pd_rd_wg=Ttbyb&pd_rd_r=f2a92114-58f8-44c7-b920-8d2fd4bb5aaa&pd_rd_i=B0FB3Y7QHR&psc=1","false","true","true","2",,,"B0FB3Y7QHR","B0FB3Y7QHR","5",,"Non è il migliore ma è sempre un disco dei TH prodotto da Brian Eno","R2AFDYNVEX595E",,,,,,,,,,,,"Ottimo disco",,"Reviewed in Italy on June 21, 2024",,,,,"","B0FB3Y7QHR",,,,,,
"Japan",,"2021-09-01",,"allStars","https://www.amazon.com/Songs-About-Buildings-Deluxe-Blu-ray/dp/B0FB3Y7QHR/ref=zg_bsnr_c_music_d_sccl_14/132-8474279-2690144?pd_rd_w=b8wxt&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=0AZK4J24X53RJBQ01M5Z&pd_rd_wg=Ttbyb&pd_rd_r=f2a92114-58f8-44c7-b920-8d2fd4bb5aaa&pd_rd_i=B0FB3Y7QHR&psc=1","false","true","true","3",,,"B0FB3Y7QHR","B0FB3Y7QHR","5",,"リメイン・イン・ライトも好きですが，一番はと聞かれると，本作でしょう。４人のメンバーの初期衝動とイーノの抜群のセンスがぶつかり合って，イイ感じです。イーノの初期アルバムが好きな人におすすめです。","R2FR6VK2ZL7VCE",,,,,,,,,,,,"トーキング・ヘッズのベストアルバム",,"Reviewed in Japan on September 1, 2021",,,,,"","B0FB3Y7QHR",,,,,,
"United Kingdom",,"2008-08-16",,"allStars","https://www.amazon.com/Songs-About-Buildings-Deluxe-Blu-ray/dp/B0FB3Y7QHR/ref=zg_bsnr_c_music_d_sccl_14/132-8474279-2690144?pd_rd_w=b8wxt&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=0AZK4J24X53RJBQ01M5Z&pd_rd_wg=Ttbyb&pd_rd_r=f2a92114-58f8-44c7-b920-8d2fd4bb5aaa&pd_rd_i=B0FB3Y7QHR&psc=1","false","true","true","4",,,"B0FB3Y7QHR","B0FB3Y7QHR","5",,"I think I first bought this album in 1979, having been fascinated by hearing Eno's subterranean production on the single of 'Take Me To the River'. I can safely say it changed my life as it inspired me to form a band a become a musician. It's difficult to describe how unique they sounded in the late 70s, when it was all Les Pauls turned up to 11. The only band to compare with them were probably XTC (who they actually toured with).Tina Weymouth always seems to come in for some slightly sexist flak, but her bass was the propulsion behind the whole unit. When they go off into the funky workout at the end of 'Found A Job', I'd defy anybody to keep still.With the benefit of hindsight, I can see that the scratchy Fenders and driving basslines were their weird, angular take on Memphis soul - a kind of black music for very white people. I still regard it as the quintessential Heads album, with the original four-piece firing on all cylinders and aided by the perfect choice of producer. They may have pushed the envelope a little more on subsequent albums but I love this collection of disciplined, grooving pop songs.Buy it, kids, and be as inspired as I was.","R2L7H5I9JLTMKH",,,,,,,,,,,,"Their best album for me",,"Reviewed in the United Kingdom on August 16, 2008",,,,,"","B0FB3Y7QHR",,,,,,
"Germany",,"2024-08-29",,"allStars","https://www.amazon.com/Songs-About-Buildings-Deluxe-Blu-ray/dp/B0FB3Y7QHR/ref=zg_bsnr_c_music_d_sccl_14/132-8474279-2690144?pd_rd_w=b8wxt&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=0AZK4J24X53RJBQ01M5Z&pd_rd_wg=Ttbyb&pd_rd_r=f2a92114-58f8-44c7-b920-8d2fd4bb5aaa&pd_rd_i=B0FB3Y7QHR&psc=1","false","true","true","5",,,"B0FB3Y7QHR","B0FB3Y7QHR","5",,"Schnelle Lieferung","R3JM6TBR0AC778",,,,,,,,,,,,"Guter Preis",,"Reviewed in Germany on August 29, 2024",,,,,"","B0FB3Y7QHR",,,,,,
"United States",,"2025-05-20",,"allStars","https://www.amazon.com/FEACORT-Lights-Lighting-Waterproof-Outdoor/dp/B0DZBSFPSD/ref=zg_bsnr_c_hi_d_sccl_15/132-8474279-2690144?pd_rd_w=YAwA9&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=0AZK4J24X53RJBQ01M5Z&pd_rd_wg=Ttbyb&pd_rd_r=f2a92114-58f8-44c7-b920-8d2fd4bb5aaa&pd_rd_i=B0DZBSFPSD&th=1","false","false","true","1",,,"B0DZBSFPSD","B0DZBSFPSD","5",,"These Solar Post Cap Lights (12 Pack) truly exceeded my expectations and deserve every bit of praise. If you're on the fence about adding lighting to your outdoor area, let me save you some time—these are the lights you want.Effortless InstallationThe first thing that stood out to me was how easy they were to install. The lights come with adjustable base inserts, so they fit 4x4, 5x5, or 6x6 vinyl and wooden posts. I used them on a combination of wood and vinyl posts in my backyard, and they snapped in snugly with no additional tools or drilling required. The secure fit gives peace of mind that they won’t blow off or shift.Reliable Solar ChargingEach light charges through the day and turns on automatically at dusk. Even after a few overcast days, they still held a charge and stayed on throughout the night. I was genuinely impressed by how efficient the solar panels are—no wiring, no hassle, and no increase in my energy bill.Beautiful Dual-Color LightingOne of the best features is the switchable lighting option between warm white and cool white. The warm white creates a cozy, inviting glow—perfect for evenings spent outside with family or entertaining guests. The cool white is brighter and more modern, great for extra visibility and security. It’s nice to have both options depending on the mood or occasion.Durable & WeatherproofThese lights are truly built to withstand the elements. We’ve had everything from heavy rain to strong winds, and they haven’t skipped a beat. The IP44 waterproof rating holds up well, and the high-quality black plastic housing still looks brand new weeks later. There’s no fading, cracking, or water damage—something I’ve had issues with on cheaper lights.Sleek, Stylish LookAesthetically, they’re a huge upgrade to my fence and deck area. The sleek black finish blends well with any decor style—modern, rustic, or classic—and gives my property a more polished, high-end feel. I’ve gotten multiple compliments from neighbors who want to know where I got them.Safe and PracticalBeyond looks, they also serve a functional purpose. The soft illumination makes it easy to navigate walkways and steps at night, reducing the risk of tripping or stumbling in the dark. They’re perfect for patios, porches, gardens, or even driveways.Final VerdictThis 12-pack of solar post cap lights is one of the best outdoor purchases I’ve made in a long time. Affordable, attractive, durable, and energy-efficient—what more could you ask for? Whether you’re upgrading your home’s curb appeal or just want better visibility in your yard, you won’t regret investing in these.Highly recommend to anyone looking to elevate their outdoor space with minimal effort and maximum impact!","R2AIMZYPVG1GVW","https://m.media-amazon.com/images/I/81-b+4dCQaL._SY88.jpg","https://m.media-amazon.com/images/I/81UGWXC2jUL._SY88.jpg","https://m.media-amazon.com/images/I/81IR0YVMZIL._SY88.jpg","https://m.media-amazon.com/images/I/71DivJcgEXL._SY88.jpg","https://m.media-amazon.com/images/I/81mlkI4ZDPL._SY88.jpg",,,,,,,"Game-Changer for My Outdoor Space – Stylish, Functional, and Built to Last!","https://www.amazon.com/gp/customer-reviews/R2AIMZYPVG1GVW/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0DZBSFPSD","Reviewed in the United States on May 20, 2025",,,"amzn1.account.AHM3PCY2W23ZMNMEXIJAQRCI4XGQ","https://www.amazon.com/gp/profile/amzn1.account.AHM3PCY2W23ZMNMEXIJAQRCI4XGQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Size: 12 Pack","B0DZBSFPSD","Size","12 Pack",,,,
"United States",,"2025-05-28",,"allStars","https://www.amazon.com/FEACORT-Lights-Lighting-Waterproof-Outdoor/dp/B0DZBSFPSD/ref=zg_bsnr_c_hi_d_sccl_15/132-8474279-2690144?pd_rd_w=YAwA9&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=0AZK4J24X53RJBQ01M5Z&pd_rd_wg=Ttbyb&pd_rd_r=f2a92114-58f8-44c7-b920-8d2fd4bb5aaa&pd_rd_i=B0DZBSFPSD&th=1","false","false","true","2",,,"B0DZBSFPSD","B0DZBSFPSD","5",,"The solar post cap lights came with 12 organized lights that fit 4x4 5x5, and 6x6 inch posts. This product was all sizes nestled together. The adaptable mounting brackets accommodate various size posts and are securely affixed to the posts with just a couple of screws!Once mounted, the light mechanism is easily “twisted” out of the bracket to change the tone/color of the light (soft or daylight). I’m also impressed with the duration of the charge with these lights.  Some of our other solar applications will only stay lit for a few hours after dark while these lights make it through the night and seem to turn off only with the rising sun. These solar light caps are a stately black  design with 2 switch lighting capacity. You could choose cold light or warm white which is on the underside of the light. The brighter light may be considered for more visibility and safety while the warm white setting can offer more of a romantic glow. I loved the warm white setting. Overall as the women of the household..this product was easily installed, an upgrade to my outdoor living space and having 12 lights the price was right. I would definitely recommend this product if you’re wanting to upgrade any outdoor space for your family.","R287QFVNC48A11","https://m.media-amazon.com/images/I/71XobmyoTnL._SY88.jpg","https://m.media-amazon.com/images/I/71C4j4ekX8L._SY88.jpg","https://m.media-amazon.com/images/I/61fUtgPfEQL._SY88.jpg",,,,,,,,,"Quality and Style!","https://www.amazon.com/gp/customer-reviews/R287QFVNC48A11/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0DZBSFPSD","Reviewed in the United States on May 28, 2025",,,"amzn1.account.AEMWM5CTBKITWLOVTSN5OUSFIHGQ","https://www.amazon.com/gp/profile/amzn1.account.AEMWM5CTBKITWLOVTSN5OUSFIHGQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Size: 12 Pack","B0DZBSFPSD","Size","12 Pack",,,,
"United States",,"2025-05-22",,"allStars","https://www.amazon.com/FEACORT-Lights-Lighting-Waterproof-Outdoor/dp/B0DZBSFPSD/ref=zg_bsnr_c_hi_d_sccl_15/132-8474279-2690144?pd_rd_w=YAwA9&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=0AZK4J24X53RJBQ01M5Z&pd_rd_wg=Ttbyb&pd_rd_r=f2a92114-58f8-44c7-b920-8d2fd4bb5aaa&pd_rd_i=B0DZBSFPSD&th=1","false","false","true","3",,,"B0DZBSFPSD","B0DZBSFPSD","5",,"These post cap lights  were incredibly easy to install, and I was impressed by the number of adapters included—they fit a variety of post sizes perfectly. While the adapters are plastic, they feel high-quality and durable. They've already made it through a storm with no issues—no water damage to the solar panels at all.I love the flexibility of installation—you can screw or glue them on, and the tops easily pop off for cleaning or switching the light color. The warm light setting looks great (as shown in my photos), but there’s also a bright white option for those who prefer a cooler tone. Personally, I favor the warm glow.The only challenge now is leveling all my posts to get a uniform look from across the yard. I was a few short, so I’ll likely order more—they instantly upgraded the curb appeal. I can't wait to see the whole fence line lit up at night. Great set and highly recommended!","RCSS1BMTEDBZX",,,,,,,,,,,,"feel high-quality and durable","https://www.amazon.com/gp/customer-reviews/RCSS1BMTEDBZX/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0DZBSFPSD","Reviewed in the United States on May 22, 2025",,,"amzn1.account.AG4ZUYW7OQNNVVUDCIZRGN6HGDIQ","https://www.amazon.com/gp/profile/amzn1.account.AG4ZUYW7OQNNVVUDCIZRGN6HGDIQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Size: 12 Pack","B0DZBSFPSD","Size","12 Pack",,,,
